date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2022-04-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9500.0,2.7301
2022-04-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,pulses and nuts,Beans,KG,actual,Retail,UGX,2067.0,0.594
2022-04-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1283.0,0.3687
2022-04-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1358.0,0.3903
2022-04-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2417.0,0.6946
2022-04-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Millet,KG,actual,Retail,UGX,2483.0,0.7136
2022-04-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1225.0,0.352
2022-04-15,Busia,Samia-bugwe,Busia,0.467,34.09,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9700.0,2.7876
2022-04-15,Busia,Samia-bugwe,Busia,0.467,34.09,pulses and nuts,Beans,KG,actual,Retail,UGX,2317.0,0.6659
2022-04-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1529.0,0.4394
2022-04-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1871.0,0.5377
2022-04-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Millet,KG,actual,Retail,UGX,2643.0,0.7595
2022-04-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1414.0,0.4064
2022-04-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.299
2022-04-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,1.0058
2022-04-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1500.0,0.4311
2022-04-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.5748
2022-04-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Millet,KG,actual,Retail,UGX,5000.0,1.4369
2022-04-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1800.0,0.5173
2022-04-15,Hoima,Bugahya,Hoima,1.430547,31.35227,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.8738
2022-04-15,Hoima,Bugahya,Hoima,1.430547,31.35227,pulses and nuts,Beans,KG,actual,Retail,UGX,2600.0,0.7472
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,357.0,0.1026
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1000.0,0.2874
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2667.0,0.7664
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3667.0,1.0538
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1667.0,0.4791
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,18750.0,5.3883
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1200.0,0.3449
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,miscellaneous food,Salt,KG,actual,Retail,UGX,1733.0,0.498
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Basin,Unit,actual,Retail,UGX,5833.33,1.6764
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Batteries,Pair,actual,Retail,UGX,2500.0,0.7184
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,466.67,0.1341
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Firewood,KG,actual,Retail,UGX,247.55,0.0711
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Hoe,Unit,actual,Retail,UGX,12000.0,3.4485
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,9000.0,2.5864
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2666.67,0.7663
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Laundry soap,KG,actual,Retail,UGX,10666.67,3.0654
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Mug (plastic),Unit,actual,Retail,UGX,933.33,0.2682
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Nails,KG,actual,Retail,UGX,7000.0,2.0116
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Panga,Unit,actual,Retail,UGX,7000.0,2.0116
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0575
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Pole,Unit,actual,Retail,UGX,8000.0,2.299
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Rope,Unit,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Sanitary pads,Packet,actual,Retail,UGX,3500.0,1.0058
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Underwear,Unit,actual,Retail,UGX,3333.33,0.9579
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2874
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,oil and fats,Oil (vegetable),L,actual,Retail,UGX,12000.0,3.4485
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,pulses and nuts,Beans,KG,actual,Retail,UGX,2867.0,0.8239
2022-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1364.0,0.392
2022-04-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1400.0,0.4023
2022-04-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4311
2022-04-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2500.0,0.7184
2022-04-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2500.0,0.7184
2022-04-15,Iganga,Kigulu,Iganga,0.609167,33.468611,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.8738
2022-04-15,Iganga,Kigulu,Iganga,0.609167,33.468611,pulses and nuts,Beans,KG,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,435.0,0.125
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1300.0,0.3736
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2157.0,0.6199
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Millet flour,KG,actual,Retail,UGX,2825.0,0.8118
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1500.0,0.4311
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,12000.0,3.4485
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1400.0,0.4023
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,miscellaneous food,Salt,KG,actual,Retail,UGX,1840.0,0.5288
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Basin,Unit,actual,Retail,UGX,7000.0,2.0116
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Batteries,Pair,actual,Retail,UGX,1800.0,0.5173
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,600.0,0.1724
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Firewood,KG,actual,Retail,UGX,240.07,0.069
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,7833.0,2.251
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2833.33,0.8142
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pen,Unit,actual,Retail,UGX,500.0,0.1437
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0575
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Plate (plastic),Unit,actual,Retail,UGX,817.0,0.2348
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Serving spoon,Unit,actual,Retail,UGX,2250.0,0.6466
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Underwear,Unit,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2874
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.8738
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,pulses and nuts,Beans,KG,actual,Retail,UGX,2275.0,0.6538
2022-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,800.0,0.2299
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,717.0,0.206
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1300.0,0.3736
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2500.0,0.7184
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1500.0,0.4311
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,9278.0,2.6663
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1400.0,0.4023
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5748
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Charcoal,KG,actual,Retail,UGX,666.67,0.1916
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Firewood,KG,actual,Retail,UGX,240.0,0.069
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,7833.0,2.251
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2833.33,0.8142
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Laundry soap,KG,actual,Retail,UGX,3500.0,1.0058
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Mug (plastic),Unit,actual,Retail,UGX,977.78,0.281
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Plate (plastic),Unit,actual,Retail,UGX,817.0,0.2348
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Serving spoon,Unit,actual,Retail,UGX,2250.0,0.6466
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2874
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Underwear,Unit,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.8738
2022-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1465.0,0.421
2022-04-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1600.0,0.4598
2022-04-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1933.0,0.5555
2022-04-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2533.0,0.7279
2022-04-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Millet,KG,actual,Retail,UGX,3167.0,0.9101
2022-04-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1900.0,0.546
2022-04-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10333.0,2.9695
2022-04-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,pulses and nuts,Beans,KG,actual,Retail,UGX,3133.0,0.9004
2022-04-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1753.0,0.5038
2022-04-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3259.0,0.9366
2022-04-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1664.0,0.4782
2022-04-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9000.0,2.5864
2022-04-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,pulses and nuts,Beans,KG,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1500.0,0.4311
2022-04-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4311
2022-04-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2400.0,0.6897
2022-04-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Millet,KG,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,oil and fats,Oil (vegetable),L,actual,Retail,UGX,11250.0,3.233
2022-04-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,1.0058
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Wholesale,UGX,1180.71,0.3393
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1800.0,0.5173
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2500.0,0.7184
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Millet,KG,actual,Retail,UGX,4000.0,1.1495
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Rice,KG,actual,Wholesale,UGX,3160.38,0.9082
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2800.0,0.8047
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,oil and fats,Oil (vegetable),L,actual,Retail,UGX,11000.0,3.1611
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,1.0058
2022-04-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Wholesale,UGX,2365.34,0.6797
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,535.0,0.1537
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1290.0,0.3707
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2500.0,0.7184
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3958.0,1.1374
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1615.0,0.4641
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,19431.0,5.584
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,miscellaneous food,Salt,KG,actual,Retail,UGX,1610.0,0.4627
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Basin,Unit,actual,Retail,UGX,5000.0,1.4369
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Batteries,Pair,actual,Retail,UGX,2500.0,0.7184
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,500.0,0.1437
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Firewood,KG,actual,Retail,UGX,240.0,0.069
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,7500.0,2.1553
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Laundry soap,KG,actual,Retail,UGX,7250.0,2.0835
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2874
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Nails,KG,actual,Retail,UGX,7000.0,2.0116
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Panga,Unit,actual,Retail,UGX,7000.0,2.0116
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Pen,Unit,actual,Retail,UGX,500.0,0.1437
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0575
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Plate (plastic),Unit,actual,Retail,UGX,817.0,0.2348
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Rope,Unit,actual,Retail,UGX,1000.0,0.2874
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Sanitary pads,Packet,actual,Retail,UGX,3000.0,0.8621
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Serving spoon,Unit,actual,Retail,UGX,2000.0,0.5748
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2874
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2874
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,oil and fats,Oil (vegetable),L,actual,Retail,UGX,11500.0,3.3048
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,pulses and nuts,Beans,KG,actual,Retail,UGX,1917.0,0.5509
2022-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2095.0,0.6021
2022-04-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1560.0,0.4483
2022-04-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Millet,KG,actual,Retail,UGX,3200.0,0.9196
2022-04-15,Kasese,Busongora,Kasese,0.1698,30.07,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10200.0,2.9312
